DATE,165523,004812,160224,003095,000977,161726,090013,163114,001631,160222
2020-08-07,1.137,1.8169,0.9566,3.157,2.4411,1.1345,1.197,1.439,2.7431,1.0290000000000001
2020-08-10,1.135,1.8192,0.9497,3.15,2.3978,1.1398,1.193,1.4556,2.7542,1.0307
2020-08-11,1.105,1.7939,0.9358,3.109,2.3695,1.1245,1.186,1.4374,2.7675,1.0369
2020-08-12,1.092,1.7519999999999998,0.9357,3.013,2.3144,1.0769,1.187,1.4317,2.7184,1.0205
2020-08-13,1.087,1.7597,0.9319,2.9619999999999997,2.3243,1.048,1.196,1.4409999999999998,2.7213,1.0218
2020-08-14,1.104,1.7801,0.9506,2.9739999999999998,2.3541,1.0604,1.202,1.4502,2.7787,1.0439
2020-08-17,1.125,1.8075,0.9707,3.0060000000000002,2.4025,1.0737,1.226,1.4725,2.8244,1.062
2020-08-18,1.126,1.8193,0.9631,3.042,2.4438,1.084,1.2329999999999999,1.4813,2.8741,1.077
2020-08-19,1.093,1.77,0.9358,2.9539999999999997,2.3976,1.032,1.222,1.4559,2.8904,1.08
2020-08-20,1.085,1.7267,0.9321,2.95,2.3562,1.0205,1.207,1.4348,2.839,1.0618
2020-08-21,1.081,1.7443,0.9463,2.983,2.3836,1.0276,1.2109999999999999,1.4402,2.9044,1.0808
2020-08-24,1.091,1.7890000000000001,0.9795,2.983,2.4131,1.0193,1.215,1.4623,2.9311,1.0941
2020-08-25,1.089,1.7668,0.9752,3.022,2.4155,1.0231,1.216,1.4547,2.9758,1.1162
2020-08-26,1.062,1.7268,0.9526,3.022,2.3768,1.0106,1.196,1.4373,2.9747,1.1194
2020-08-27,1.078,1.7658,0.9570000000000001,3.072,2.4019,1.0268,1.206,1.4469,3.03,1.1391
2020-08-28,1.087,1.8016,0.9725,3.167,2.4705,1.0598,1.225,1.4633,3.1242,1.172
2020-08-31,1.083,1.8016,0.9661,3.155,2.4292,1.0441,1.219,1.4575,3.1516,1.1818
2020-09-01,1.0859999999999999,1.8652,0.976,3.1519999999999997,2.4692,1.0371,1.219,1.4763,3.1354,1.1766
2020-09-02,1.087,1.8588,0.9846,3.14,2.4397,1.033,1.219,1.4833,3.1404,1.1793
2020-09-03,1.073,1.8358,0.9722,3.128,2.4161,1.0297,1.224,1.4681,3.1228,1.1763
2020-09-04,1.073,1.819,0.9658,3.0639999999999996,2.3742,1.0246,1.225,1.4677,3.0403,1.1465
2020-09-07,1.053,1.7641,0.9342,2.94,2.3046,0.983,1.212,1.4592,2.9556,1.1192
2020-09-08,1.053,1.7607,0.9299,2.9360000000000004,2.2889,0.986,1.2109999999999999,1.4657,2.9211,1.1055
2020-09-09,1.0170000000000001,1.7077,0.9003,2.8160000000000003,2.2441,0.9239,1.192,1.4488,2.8347,1.0767
2020-09-10,0.9840000000000001,1.7022,0.8882,2.821,2.249,0.9229,1.181,1.4343,2.8575,1.0878
2020-09-11,0.997,1.7802,0.9139,2.866,2.3164,0.9341,1.192,1.4517,2.907,1.1066
2020-09-14,1.006,1.8191,0.9194,2.83,2.33,0.9233,1.199,1.4653,2.9214,1.1126
2020-09-15,1.01,1.8429,0.9242,2.8689999999999998,2.3767,0.9417,1.202,1.4656,2.9489,1.1213
2020-09-16,0.996,1.8641,0.9151,2.806,2.3528,0.9216,1.2,1.4699,2.9048,1.1039
2020-09-17,1.005,1.903,0.9176,2.762,2.3511,0.9122,1.204,1.476,2.8513,1.0831
2020-09-18,1.02,1.9115,0.9326,2.7960000000000003,2.3876,0.9231,1.214,1.4827,2.8942,1.1005
2020-09-21,1.022,1.8935,0.9239,2.773,2.3671,0.9184,1.213,1.4780000000000002,2.8522,1.0837
2020-09-22,1.006,1.8705,0.9139,2.785,2.3335,0.9246,1.2009999999999998,1.4593,2.8394,1.0787
2020-09-23,1.0070000000000001,1.9109,0.9202,2.8930000000000002,2.3674,0.9669,1.206,1.4697,2.8451,1.0785
2020-09-24,0.981,1.8427,0.8985,2.8569999999999998,2.3023,0.96,1.189,1.4426,2.7976,1.0612
2020-09-25,0.978,1.848,0.9005,2.883,2.2999,0.9599,1.19,1.4411,2.8076,1.0645
2020-09-28,0.965,1.8673,0.9017,2.8360000000000003,2.3141,0.938,1.188,1.4423,2.8201,1.0721
2020-09-29,0.9790000000000001,1.9016,0.9139,2.86,2.3388,0.9452,1.196,1.4508,2.8327,1.0753
2020-09-30,0.9740000000000001,1.929,0.9133,2.912,2.3493,0.958,1.195,1.4543,2.853,1.0827
2020-10-09,0.9990000000000001,2.0311,0.9432,2.992,2.4090000000000003,0.9878,1.216,1.4955,2.9075,1.1042
2020-10-12,1.038,2.0929,0.9629,3.1010000000000004,2.4607,1.0196,1.235,1.5269,3.0156,1.1489
2020-10-13,1.046,2.1425,0.9686,3.1489999999999996,2.4741,1.0286,1.242,1.5363,3.032,1.1542
2020-10-14,1.0290000000000001,2.1404,0.9536,3.147,2.4271,1.0246,1.258,1.5445,3.0227,1.1508
2020-10-15,1.023,2.101,0.9492,3.117,2.3965,1.016,1.262,1.5251,3.0137,1.1474
2020-10-16,1.014,2.0797,0.9399,3.1260000000000003,2.374,1.0202,1.266,1.5093,2.992,1.1387
2020-10-19,1.014,2.0248,0.9355,3.051,2.3148,0.9966,1.261,1.489,2.9444,1.1226
2020-10-20,1.021,2.0739,0.9491,3.09,2.3285,1.0034,1.265,1.5112,3.0251,1.1534
2020-10-21,0.998,2.0376,0.9338,3.0860000000000003,2.2953,1.0039,1.258,1.4808,3.0264,1.1548
2020-10-22,0.9940000000000001,2.0293,0.9297,3.0460000000000003,2.2787,0.9747,1.252,0.9962,3.0435,1.1614
2020-10-23,0.98,1.9928,0.9191,2.931,2.2381,0.9277,1.246,0.9822,2.9622,1.1311
2020-10-26,0.975,2.0359,0.9251,2.957,2.2606,0.9412,1.245,0.9957,2.9387,1.1197
2020-10-27,0.9740000000000001,2.0673,0.9274,3.0610000000000004,2.2857,0.9635,1.244,0.9986,2.9587,1.1258
2020-10-28,0.965,2.0954,0.9338,3.0810000000000004,2.3058,0.9602,1.244,1.0096,3.0293,1.1539
2020-10-29,0.9570000000000001,2.109,0.932,3.145,2.3137,0.996,1.252,1.0123,3.0901,1.1797
2020-10-30,0.946,2.1128,0.922,3.093,2.2794,0.9806,1.237,0.9974,2.9761,1.1394
2020-11-02,0.934,2.185,0.9324,3.095,2.3154,0.9643,1.248,1.0193,2.9789,1.1406
2020-11-03,0.958,2.1611,0.9416,3.1180000000000003,2.3154,0.975,1.266,1.0259,3.0113,1.1534
2020-11-04,0.953,2.1699,0.9443,3.1439999999999997,2.3281,0.9767,1.272,1.0182,3.0314,1.1612
2020-11-05,0.972,2.2581,0.9647,3.14,2.3525,0.9756,1.285,1.0491,3.0802,1.18
2020-11-06,0.97,2.2252,0.9674,3.069,2.3202,0.9401,1.2830000000000001,1.0371,3.0542,1.1716
2020-11-09,1.005,2.2361,0.9875,3.156,2.3362,0.9574,1.301,1.0515,3.0963,1.1911
2020-11-10,0.9890000000000001,2.237,0.9753,3.094,2.3238,0.9376,1.3030000000000002,1.0455,3.1180000000000003,1.1997
2020-11-11,0.963,2.1807,0.9454,2.992,2.3135,0.9032,1.305,1.0275,3.1178,1.197
2020-11-12,0.961,2.2041,0.9540000000000001,3.032,2.3291,0.9113,1.311,1.0311,3.1391,1.2022
2020-11-13,0.9620000000000001,2.2168,0.9494,3.025,2.3294,0.9094,1.3019999999999998,1.0349,3.0649,1.1762
2020-11-16,0.9640,2.2075,0.9432,3.0480,2.3271,0.9186,1.3140,1.0338,3.1298,1.2011
